sample_id,task_id,condition,mode,layer,head,token_index,left_token_id,right_token_id,cosine_similarity,instruction_entropy,kl_instruction_to_lora,kl_lora_to_instruction,lora_entropy
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,2,37,14765,14765,0.06625368446111679,1.1207659244537354,1.5227909088134766,4.925744533538818,2.633450984954834
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,2,38,81823,81823,0.004324085079133511,0.03462505713105202,0.02342786267399788,13.111165046691895,0.6713458895683289
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,2,39,48,48,0.002171250293031335,0.0036590134259313345,0.0017844908870756626,14.462920188903809,0.04901956394314766
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,2,40,304,304,0.2508328855037689,1.8243356943130493,0.9885645508766174,2.821056365966797,3.3267147541046143
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,2,41,279,279,0.06047394499182701,1.452595829963684,0.8366574048995972,4.412668704986572,2.52586030960083
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,2,42,3723,3723,0.08050961047410965,1.2958828210830688,0.7734313011169434,4.099822521209717,2.8762965202331543
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,2,43,4273,4273,0.10628969967365265,0.8261802792549133,0.2627716660499573,4.505427360534668,2.7294087409973145
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,2,44,1174,1174,0.04510834440588951,1.4621139764785767,0.650037407875061,4.09028434753418,2.4796106815338135
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,2,45,264,264,0.05736485496163368,0.9294328689575195,0.27846139669418335,4.650258541107178,2.1542975902557373
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,0,37,37,0.010951836593449116,2.22526216506958,23.744754791259766,5.442779541015625,2.0959312915802
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,1,82276,82276,0.04314682260155678,2.850358724594116,21.664260864257812,3.2743024826049805,2.6477644443511963
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,2,12711,12711,0.014911388047039509,2.5335519313812256,23.30611801147461,4.2209014892578125,2.385460615158081
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,3,50697,50697,0.08285944908857346,3.23361873626709,19.181968688964844,2.5361227989196777,2.988800048828125
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,4,430,430,0.010648972354829311,2.4559266567230225,22.721769332885742,4.9119367599487305,2.3003275394439697
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,5,81823,81823,0.042204294353723526,2.974842071533203,20.509729385375977,3.7791805267333984,2.76488995552063
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,6,48,48,0.004940703511238098,2.344087839126587,23.486825942993164,5.929023742675781,2.140340805053711
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,7,279,279,0.033960796892642975,2.0900235176086426,23.887248992919922,4.081000328063965,1.9757397174835205
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,8,2363,2363,0.1229606419801712,2.94058895111084,20.867496490478516,3.174492597579956,2.7623302936553955
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,9,574,574,0.008545706048607826,2.1460866928100586,24.011062622070312,5.815100193023682,2.0349183082580566
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,10,264,264,0.004019557498395443,1.931121826171875,24.676904678344727,6.2769365310668945,1.8527549505233765
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,11,330,330,0.016689930111169815,2.4450180530548096,23.40182876586914,4.950169086456299,2.3265421390533447
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,12,78856,78856,0.1367923468351364,3.6303117275238037,16.689258575439453,2.104351043701172,3.344639539718628
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,13,81823,81823,0.07155105471611023,3.138533115386963,20.495084762573242,3.2624547481536865,2.9475793838500977
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,14,48,48,0.008662407286465168,2.431870698928833,23.13454818725586,5.3430986404418945,2.2231762409210205
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,15,73944,73944,0.066285640001297,3.2592933177948,19.94468879699707,3.3694913387298584,3.079806327819824
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,16,330,330,0.026390869170427322,2.6984519958496094,21.497230529785156,4.535604000091553,2.5574049949645996
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,17,662,662,0.029214801266789436,3.0069689750671387,20.72289276123047,3.9991939067840576,2.849071502685547
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,18,1283,1283,0.03293370082974434,2.9580464363098145,20.968852996826172,3.902796745300293,2.8117129802703857
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,19,3010,3010,0.06250335276126862,3.1412436962127686,20.017492294311523,3.1516175270080566,2.9698755741119385
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,20,1200,1200,0.12333322316408157,3.2228293418884277,18.046350479125977,3.0852010250091553,3.035646915435791
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,21,1619,1619,0.11389119178056717,3.0182461738586426,19.164953231811523,3.6951985359191895,2.838951587677002
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,22,430,430,0.07541799545288086,2.5124099254608154,20.43537712097168,3.3311538696289062,2.3719677925109863
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,23,81823,81823,0.25455212593078613,2.99691104888916,12.718048095703125,2.453719139099121,3.023298740386963
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,24,48,48,0.19580329954624176,1.6871976852416992,7.44795036315918,3.180685043334961,2.0286507606506348
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,25,1174,1174,0.1312142312526703,2.5081629753112793,13.519652366638184,3.2677366733551025,2.816227912902832
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,26,1418,1418,0.1202329620718956,2.2167999744415283,9.307807922363281,3.3750698566436768,2.789191246032715
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,27,32284,32284,0.20803122222423553,2.772383213043213,6.422257900238037,2.424759864807129,3.282773017883301
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,28,364,364,0.10700315982103348,2.285822868347168,12.665637969970703,3.716209888458252,2.7591705322265625
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,29,82,82,0.018283957615494728,0.8485402464866638,2.023196220397949,7.10974645614624,1.2844693660736084
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,30,2363,2363,0.10370803624391556,1.6571321487426758,4.063577651977539,3.9907565116882324,2.605102777481079
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,31,4036,4036,0.16402257978916168,1.8611385822296143,4.121567249298096,3.369372606277466,2.934227466583252
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,32,24716,24716,0.27875685691833496,2.525731086730957,3.965620994567871,2.106337308883667,3.4464125633239746
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,33,2802,2802,0.2059495449066162,1.8300901651382446,2.8593790531158447,3.130180597305298,2.9465136528015137
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,34,81823,81823,0.25754064321517944,2.089784860610962,2.6395747661590576,2.872584819793701,3.153130054473877
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,35,48,48,0.0416623093187809,1.0007455348968506,1.4354537725448608,5.615161418914795,1.8932486772537231
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,36,323,323,0.018788157030940056,0.5509138107299805,1.0432995557785034,7.461055755615234,1.5489364862442017
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,37,14765,14765,0.1799328476190567,1.7307955026626587,1.3590569496154785,3.0164222717285156,2.9642481803894043
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,38,81823,81823,0.21244879066944122,1.6107043027877808,1.0776793956756592,3.184887647628784,2.9959969520568848
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,39,48,48,0.05815887823700905,0.8009998798370361,0.6273089647293091,5.403654098510742,1.9341838359832764
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,40,304,304,0.06337817013263702,1.0393931865692139,0.8184932470321655,5.314853191375732,2.224674940109253
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,41,279,279,0.11079256236553192,0.41897594928741455,0.2725359797477722,6.216659069061279,1.7048934698104858
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,42,3723,3723,0.24659425020217896,0.9287779331207275,0.4047260880470276,4.204516887664795,2.442784309387207
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,43,4273,4273,0.27435964345932007,0.6845084428787231,0.18278175592422485,4.307887554168701,2.46891188621521
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,44,1174,1174,0.14946724474430084,1.0805245637893677,0.6412990093231201,3.8596954345703125,2.6628527641296387
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,3,45,264,264,0.2264133244752884,0.4191954731941223,0.07055757939815521,5.001058578491211,1.8224892616271973
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,0,37,37,0.004742875229567289,1.991018533706665,24.75433349609375,6.443891525268555,1.933558702468872
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,1,82276,82276,0.038099505007267,2.819789171218872,22.05127716064453,3.746695041656494,2.633317470550537
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,2,12711,12711,0.004782930016517639,2.2309184074401855,24.20915985107422,5.275644302368164,2.1185407638549805
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,3,50697,50697,0.08194652199745178,3.1687076091766357,19.90701675415039,2.665482997894287,2.9542014598846436
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,4,430,430,0.008523959666490555,2.3636558055877686,24.031030654907227,5.4767165184021,2.2639732360839844
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,5,81823,81823,0.03308495134115219,2.8376479148864746,21.158681869506836,4.151667594909668,2.655479907989502
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,6,48,48,0.0034438108559697866,2.2109718322753906,23.92027473449707,6.555665016174316,2.0417702198028564
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,7,279,279,0.013808912597596645,1.9273639917373657,24.854415893554688,5.164495468139648,1.8736611604690552
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,8,2363,2363,0.0896882563829422,2.7965900897979736,21.91773223876953,3.567713975906372,2.6429576873779297
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,9,574,574,0.012298254296183586,2.254814863204956,24.12725067138672,5.41377592086792,2.164405584335327
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,10,264,264,0.0013260568957775831,1.5933358669281006,25.546634674072266,7.089292526245117,1.5453228950500488
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,11,330,330,0.01314975693821907,2.4041826725006104,23.80831527709961,4.810368061065674,2.304460287094116
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,12,78856,78856,0.16928055882453918,3.6780917644500732,16.75235939025879,1.9932949542999268,3.41452693939209
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,13,81823,81823,0.07147379219532013,2.9827704429626465,21.247892379760742,3.4464163780212402,2.8262574672698975
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,14,48,48,0.006644189823418856,2.2561182975769043,23.65452766418457,5.601624488830566,2.1088948249816895
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,15,73944,73944,0.058676596730947495,3.148735761642456,20.84092140197754,3.803865432739258,2.997164011001587
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,16,330,330,0.03436805680394173,2.9103164672851562,21.616201400756836,4.112645626068115,2.773740530014038
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,17,662,662,0.02874843217432499,2.985760450363159,21.707916259765625,4.145478248596191,2.8639450073242188
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,18,1283,1283,0.04051365703344345,3.030595302581787,20.702392578125,3.8066036701202393,2.8913073539733887
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,19,3010,3010,0.0962279811501503,3.298344612121582,19.19796371459961,2.9271185398101807,3.126600742340088
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,20,1200,1200,0.1669933795928955,3.190626859664917,18.08502960205078,3.103862762451172,3.0128259658813477
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,21,1619,1619,0.0016367299249395728,0.3183240294456482,27.15790557861328,6.47621488571167,0.30099067091941833
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,22,430,430,0.06750636547803879,2.3970136642456055,22.000743865966797,3.619706153869629,2.3199832439422607
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,23,81823,81823,0.20364387333393097,2.908029794692993,14.398078918457031,2.743992805480957,2.897545576095581
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,24,48,48,0.22537535429000854,1.4609788656234741,5.449210166931152,3.4831998348236084,1.8809473514556885
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,25,1174,1174,0.12135643512010574,2.114506721496582,9.666912078857422,3.8009955883026123,2.648524045944214
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,26,1418,1418,0.1410655826330185,2.3097987174987793,10.400201797485352,3.0264015197753906,2.8459489345550537
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,27,32284,32284,0.16494597494602203,2.406406879425049,6.344357967376709,3.031276226043701,3.0129265785217285
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,28,364,364,0.10202587395906448,1.9985787868499756,8.812740325927734,4.059778690338135,2.7552714347839355
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,29,82,82,0.007012646645307541,0.37376847863197327,1.0319041013717651,10.903804779052734,1.0187983512878418
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,0,4,30,2363,2363,0.09094379097223282,1.5783913135528564,4.757852077484131,4.58668327331543,2.5466785430908203
